Proposer_TimeOutValue,Average_Process_Time,Range_Process_Time,StandardDeviation_Process_Time,Average_Elapsed_Time,Range_Elapsed_Time,StandardDeviation_ElapsedTime,Correctness,Timeout
0,0.24204249999999997,0.005145000000000011,0.0036380643892047946,34.07816801202716,0.002305723959580064,0.0016303930473633601,True,True
0.2,0.06898750000000001,0.003922999999999996,0.0027739799025948233,6.023075803997926,0.002529861987568438,0.0017888825668757196,True,False
0.4,0.07162149999999999,0.011435,0.008085766042868172,8.029673662997084,0.003117488056886941,0.0022043969452928296,True,False
0.6000000000000001,0.07785,0.0008059999999999873,0.0005699280656363483,7.025157322990708,2.0016657379455864,1.415391416970099,True,False
0.8,0.0786485,0.01350499999999999,0.009549477079924316,7.027239648014074,2.006515296001453,1.41882057235716,True,False
